node_index,probability
8540,0.00034002
8541,0.00034002
8542,0.00034002
8543,0.00034002
8544,0.00034002
8545,0.00034002
8546,0.00034002
8547,0.00034002
8548,0.00034002
8549,0.00034002
8550,0.00034002
8555,0.00034002
8556,0.00034002
8557,0.00034002
8558,0.00034002
8559,0.00034002
8560,0.00034002
8561,0.00034002
9701,0.00034002
10366,0.00034002
10367,0.00034002
10368,0.00034002
10369,0.00034002
10370,0.00034002
10371,0.00034002
10372,0.00034002
10373,0.00034002
11634,0.00034002
13305,0.00034002
13306,0.00034002
13973,0.00034002
13974,0.00034002
13984,0.00034002
13985,0.00034002
13999,0.00034002
14010,0.00034002
14011,0.00034002
14012,0.00034002
14013,0.00034002
14222,0.00034002
14244,0.00034002
14245,0.00034002
14247,0.00034002
14248,0.00034002
14262,0.00034002
14263,0.00034002
14264,0.00034002
14265,0.00034002
14266,0.00034002
14267,0.00034002
14268,0.00034002
14269,0.00034002
14270,0.00034002
14271,0.00034002
14272,0.00034002
14273,0.00034002
14274,0.00034002
14275,0.00034002
14276,0.00034002
14277,0.00034002
14278,0.00034002
14279,0.00034002
14280,0.00034002
14281,0.00034002
14282,0.00034002
14283,0.00034002
14284,0.00034002
14285,0.00034002
14286,0.00034002
14287,0.00034002
14288,0.00034002
14289,0.00034002
14290,0.00034002
14304,0.00034002
14305,0.00034002
14306,0.00034002
14307,0.00034002
14308,0.00034002
14309,0.00034002
14310,0.00034002
14318,0.00034002
14319,0.00034002
14320,0.00034002
14321,0.00034002
14350,0.00034002
14351,0.00034002
14352,0.00034002
14353,0.00034002
14354,0.00034002
14355,0.00034002
14356,0.00034002
14361,0.00034002
14362,0.00034002
14363,0.00034002
14364,0.00034002
14365,0.00034002
14366,0.00034002
14379,0.00034002
14591,0.00034002
14592,0.00034002
14593,0.00034002
14594,0.00034002
14595,0.00034002
14596,0.00034002
14599,0.00034002
14812,0.00034002
14818,0.00034002
14819,0.00034002
16116,0.00034002
16133,0.00034002
16135,0.00034002
16181,0.00034002
16182,0.00034002
16183,0.00034002
16184,0.00034002
16328,0.00034002
16329,0.00034002
16330,0.00034002
16410,0.00034002
16411,0.00034002
16412,0.00034002
16413,0.00034002
16414,0.00034002
16415,0.00034002
16442,0.00034002
16443,0.00034002
16444,0.00034002
16445,0.00034002
16446,0.00034002
16447,0.00034002
16448,0.00034002
16449,0.00034002
16450,0.00034002
16451,0.00034002
16452,0.00034002
16453,0.00034002
16454,0.00034002
16466,0.00034002
16467,0.00034002
16505,0.00034002
16506,0.00034002
16507,0.00034002
16558,0.00034002
16572,0.00034002
16573,0.00034002
16574,0.00034002
16575,0.00034002
16576,0.00034002
16577,0.00034002
16578,0.00034002
16588,0.00034002
16589,0.00034002
16590,0.00034002
16591,0.00034002
16592,0.00034002
16599,0.00034002
16600,0.00034002
16601,0.00034002
16602,0.00034002
16603,0.00034002
16696,0.00034002
16697,0.00034002
16722,0.00034002
16805,0.00034002
16883,0.00034002
16884,0.00034002
16893,0.00034002
16958,0.00034002
16963,0.00034002
17161,0.00034002
17162,0.00034002
17163,0.00034002
17164,0.00034002
17165,0.00034002
17166,0.00034002
17167,0.00034002
17168,0.00034002
17381,0.00034002
17431,0.00034002
17432,0.00034002
17433,0.00034002
17434,0.00034002
17435,0.00034002
17436,0.00034002
17437,0.00034002
17438,0.00034002
17439,0.00034002
17440,0.00034002
17441,0.00034002
17442,0.00034002
17443,0.00034002
17444,0.00034002
17445,0.00034002
17446,0.00034002
17447,0.00034002
17448,0.00034002
17449,0.00034002
17450,0.00034002
17451,0.00034002
17452,0.00034002
17453,0.00034002
17454,0.00034002
17455,0.00034002
17456,0.00034002
17457,0.00034002
17458,0.00034002
17459,0.00034002
17460,0.00034002
17461,0.00034002
17462,0.00034002
17463,0.00034002
17464,0.00034002
17465,0.00034002
17466,0.00034002
17467,0.00034002
17468,0.00034002
17746,0.00034002
17747,0.00034002
17748,0.00034002
17749,0.00034002
17750,0.00034002
17751,0.00034002
17752,0.00034002
17753,0.00034002
17754,0.00034002
17755,0.00034002
17756,0.00034002
17757,0.00034002
17758,0.00034002
17759,0.00034002
17760,0.00034002
17761,0.00034002
17795,0.00034002
17796,0.00034002
17797,0.00034002
17810,0.00034002
17811,0.00034002
17812,0.00034002
17813,0.00034002
17814,0.00034002
17845,0.00034002
17846,0.00034002
17847,0.00034002
17921,0.00034002
17945,0.00034002
17946,0.00034002
18052,0.00034002
18053,0.00034002
18194,0.00034002
18281,0.00034002
18282,0.00034002
18283,0.00034002
18284,0.00034002
18285,0.00034002
18286,0.00034002
18287,0.00034002
18288,0.00034002
18289,0.00034002
18290,0.00034002
18291,0.00034002
18292,0.00034002
18293,0.00034002
18316,0.00034002
18317,0.00034002
18318,0.00034002
18319,0.00034002
18320,0.00034002
18397,0.00034002
18398,0.00034002
18409,0.00034002
18411,0.00034002
18412,0.00034002
18413,0.00034002
18414,0.00034002
18415,0.00034002
18417,0.00034002
18419,0.00034002
18429,0.00034002
18430,0.00034002
18431,0.00034002
18432,0.00034002
18433,0.00034002
18434,0.00034002
18435,0.00034002
18436,0.00034002
18437,0.00034002
18438,0.00034002
18439,0.00034002
18440,0.00034002
18441,0.00034002
18442,0.00034002
18443,0.00034002
18444,0.00034002
18445,0.00034002
18446,0.00034002
18447,0.00034002
18606,0.00034002
18607,0.00034002
18608,0.00034002
18609,0.00034002
18641,0.00034002
18642,0.00034002
18643,0.00034002
18644,0.00034002
18645,0.00034002
18646,0.00034002
18647,0.00034002
18648,0.00034002
18649,0.00034002
18651,0.00034002
18652,0.00034002
18653,0.00034002
18654,0.00034002
18655,0.00034002
18656,0.00034002
18657,0.00034002
18658,0.00034002
18659,0.00034002
18660,0.00034002
18661,0.00034002
18662,0.00034002
18663,0.00034002
18664,0.00034002
18665,0.00034002
18666,0.00034002
18667,0.00034002
18668,0.00034002
18669,0.00034002
18670,0.00034002
18671,0.00034002
18672,0.00034002
18673,0.00034002
18674,0.00034002
18675,0.00034002
18676,0.00034002
18677,0.00034002
18678,0.00034002
18679,0.00034002
18680,0.00034002
18681,0.00034002
18682,0.00034002
18683,0.00034002
18684,0.00034002
18685,0.00034002
18686,0.00034002
18687,0.00034002
18688,0.00034002
18689,0.00034002
18690,0.00034002
18691,0.00034002
18692,0.00034002
18693,0.00034002
18694,0.00034002
18695,0.00034002
18696,0.00034002
18697,0.00034002
18698,0.00034002
18784,0.00034002
18785,0.00034002
18786,0.00034002
18787,0.00034002
18788,0.00034002
18789,0.00034002
18790,0.00034002
18791,0.00034002
18792,0.00034002
18793,0.00034002
18794,0.00034002
18972,0.00034002
18973,0.00034002
18978,0.00034002
18979,0.00034002
18981,0.00034002
18984,0.00034002
18985,0.00034002
18986,0.00034002
18987,0.00034002
18988,0.00034002
18989,0.00034002
19020,0.00034002
19061,0.00034002
19062,0.00034002
19063,0.00034002
19182,0.00034002
19183,0.00034002
19185,0.00034002
19365,0.00034002
19366,0.00034002
19367,0.00034002
19548,0.00034002
19549,0.00034002
19550,0.00034002
19551,0.00034002
19612,0.00034002
19613,0.00034002
19614,0.00034002
19615,0.00034002
19616,0.00034002
19617,0.00034002
19618,0.00034002
19619,0.00034002
19620,0.00034002
19621,0.00034002
19622,0.00034002
19623,0.00034002
19624,0.00034002
19635,0.00034002
19636,0.00034002
19637,0.00034002
19638,0.00034002
19639,0.00034002
19872,0.00034002
19873,0.00034002
19875,0.00034002
19876,0.00034002
19879,0.00034002
19880,0.00034002
19974,0.00034002
19975,0.00034002
19976,0.00034002
20335,0.00034002
20336,0.00034002
20337,0.00034002
20428,0.00034002
20429,0.00034002
20430,0.00034002
20431,0.00034002
20580,0.00034002
20581,0.00034002
20582,0.00034002
20583,0.00034002
20584,0.00034002
20585,0.00034002
20586,0.00034002
20587,0.00034002
20588,0.00034002
20589,0.00034002
20590,0.00034002
20591,0.00034002
20592,0.00034002
20593,0.00034002
20594,0.00034002
20595,0.00034002
20596,0.00034002
20597,0.00034002
20598,0.00034002
20609,0.00034002
20610,0.00034002
20611,0.00034002
20612,0.00034002
20613,0.00034002
20614,0.00034002
20615,0.00034002
20616,0.00034002
20617,0.00034002
20618,0.00034002
20619,0.00034002
20620,0.00034002
20621,0.00034002
20622,0.00034002
20623,0.00034002
20624,0.00034002
20625,0.00034002
20626,0.00034002
20627,0.00034002
20628,0.00034002
20629,0.00034002
20630,0.00034002
20631,0.00034002
20632,0.00034002
20633,0.00034002
20634,0.00034002
20635,0.00034002
20636,0.00034002
20637,0.00034002
20638,0.00034002
20639,0.00034002
20640,0.00034002
20641,0.00034002
20642,0.00034002
20643,0.00034002
20644,0.00034002
20645,0.00034002
20646,0.00034002
20647,0.00034002
20648,0.00034002
20649,0.00034002
20650,0.00034002
20651,0.00034002
20652,0.00034002
20653,0.00034002
20654,0.00034002
20655,0.00034002
20656,0.00034002
20657,0.00034002
20658,0.00034002
20659,0.00034002
20660,0.00034002
20661,0.00034002
20662,0.00034002
20807,0.00034002
20844,0.00034002
20845,0.00034002
20846,0.00034002
20847,0.00034002
20848,0.00034002
20850,0.00034002
20859,0.00034002
20860,0.00034002
20861,0.00034002
20862,0.00034002
20863,0.00034002
20864,0.00034002
20869,0.00034002
20870,0.00034002
20871,0.00034002
20872,0.00034002
20873,0.00034002
20874,0.00034002
20875,0.00034002
20943,0.00034002
20944,0.00034002
20945,0.00034002
20946,0.00034002
20947,0.00034002
20948,0.00034002
20949,0.00034002
20950,0.00034002
20951,0.00034002
20952,0.00034002
20953,0.00034002
20954,0.00034002
20955,0.00034002
20956,0.00034002
20957,0.00034002
20979,0.00034002
20980,0.00034002
20981,0.00034002
20982,0.00034002
20983,0.00034002
20984,0.00034002
20985,0.00034002
20986,0.00034002
20987,0.00034002
20988,0.00034002
20989,0.00034002
20990,0.00034002
20991,0.00034002
20992,0.00034002
20993,0.00034002
20994,0.00034002
20995,0.00034002
20996,0.00034002
21004,0.00034002
21044,0.00034002
21045,0.00034002
21046,0.00034002
21047,0.00034002
21048,0.00034002
21049,0.00034002
21050,0.00034002
21054,0.00034002
21112,0.00034002
21113,0.00034002
21115,0.00034002
21200,0.00034002
21201,0.00034002
21202,0.00034002
21203,0.00034002
21204,0.00034002
21205,0.00034002
21206,0.00034002
21236,0.00034002
21237,0.00034002
21238,0.00034002
21239,0.00034002
21240,0.00034002
21241,0.00034002
21242,0.00034002
21243,0.00034002
21244,0.00034002
21245,0.00034002
21246,0.00034002
21247,0.00034002
21313,0.00034002
21314,0.00034002
21319,0.00034002
21320,0.00034002
21321,0.00034002
21322,0.00034002
21323,0.00034002
21324,0.00034002
21325,0.00034002
21335,0.00034002
21474,0.00034002
21484,0.00034002
21485,0.00034002
21486,0.00034002
21487,0.00034002
21488,0.00034002
21489,0.00034002
21490,0.00034002
21491,0.00034002
21492,0.00034002
21493,0.00034002
21495,0.00034002
21496,0.00034002
21497,0.00034002
21498,0.00034002
21499,0.00034002
21500,0.00034002
21501,0.00034002
21502,0.00034002
21503,0.00034002
21504,0.00034002
21505,0.00034002
21506,0.00034002
21507,0.00034002
21553,0.00034002
21554,0.00034002
21555,0.00034002
21562,0.00034002
21563,0.00034002
21564,0.00034002
21599,0.00034002
21600,0.00034002
21601,0.00034002
21602,0.00034002
21603,0.00034002
21604,0.00034002
21605,0.00034002
21606,0.00034002
21607,0.00034002
21608,0.00034002
21609,0.00034002
21610,0.00034002
21611,0.00034002
21612,0.00034002
21613,0.00034002
21614,0.00034002
21615,0.00034002
21616,0.00034002
21617,0.00034002
21618,0.00034002
21619,0.00034002
21620,0.00034002
21621,0.00034002
21622,0.00034002
21623,0.00034002
21624,0.00034002
21625,0.00034002
21626,0.00034002
21627,0.00034002
21628,0.00034002
21629,0.00034002
21630,0.00034002
21631,0.00034002
21632,0.00034002
21633,0.00034002
21634,0.00034002
21635,0.00034002
21636,0.00034002
21637,0.00034002
21638,0.00034002
21639,0.00034002
21640,0.00034002
21641,0.00034002
21642,0.00034002
21643,0.00034002
21644,0.00034002
21645,0.00034002
21646,0.00034002
21647,0.00034002
21648,0.00034002
21649,0.00034002
21650,0.00034002
21651,0.00034002
21652,0.00034002
21653,0.00034002
21654,0.00034002
21655,0.00034002
21656,0.00034002
21657,0.00034002
21662,0.00034002
21663,0.00034002
21664,0.00034002
21666,0.00034002
21667,0.00034002
21668,0.00034002
21669,0.00034002
21670,0.00034002
21671,0.00034002
21672,0.00034002
21673,0.00034002
21674,0.00034002
21675,0.00034002
21676,0.00034002
21677,0.00034002
21678,0.00034002
21679,0.00034002
21680,0.00034002
21681,0.00034002
21682,0.00034002
21683,0.00034002
21684,0.00034002
21685,0.00034002
21686,0.00034002
21687,0.00034002
21688,0.00034002
21689,0.00034002
21690,0.00034002
21691,0.00034002
21692,0.00034002
21693,0.00034002
21694,0.00034002
21695,0.00034002
21696,0.00034002
21697,0.00034002
21698,0.00034002
21699,0.00034002
21700,0.00034002
21701,0.00034002
21702,0.00034002
21703,0.00034002
21704,0.00034002
21705,0.00034002
21706,0.00034002
21707,0.00034002
21708,0.00034002
21714,0.00034002
21715,0.00034002
21716,0.00034002
21717,0.00034002
21718,0.00034002
21719,0.00034002
21720,0.00034002
21721,0.00034002
21722,0.00034002
21723,0.00034002
21724,0.00034002
21725,0.00034002
21726,0.00034002
21727,0.00034002
21728,0.00034002
21729,0.00034002
21730,0.00034002
21731,0.00034002
21732,0.00034002
21733,0.00034002
21734,0.00034002
21735,0.00034002
21736,0.00034002
21737,0.00034002
21738,0.00034002
21739,0.00034002
21740,0.00034002
21741,0.00034002
21742,0.00034002
21743,0.00034002
21744,0.00034002
21745,0.00034002
21746,0.00034002
21747,0.00034002
21748,0.00034002
21749,0.00034002
21750,0.00034002
21751,0.00034002
21752,0.00034002
21753,0.00034002
21754,0.00034002
21755,0.00034002
21756,0.00034002
21757,0.00034002
21758,0.00034002
21759,0.00034002
21760,0.00034002
21761,0.00034002
21762,0.00034002
21763,0.00034002
21764,0.00034002
21765,0.00034002
21766,0.00034002
21767,0.00034002
21768,0.00034002
21769,0.00034002
21770,0.00034002
21771,0.00034002
21772,0.00034002
21773,0.00034002
21774,0.00034002
21775,0.00034002
21776,0.00034002
21777,0.00034002
21778,0.00034002
21779,0.00034002
21780,0.00034002
21781,0.00034002
21782,0.00034002
21783,0.00034002
21784,0.00034002
21785,0.00034002
21786,0.00034002
21787,0.00034002
21788,0.00034002
21789,0.00034002
21790,0.00034002
21791,0.00034002
21792,0.00034002
21793,0.00034002
21794,0.00034002
21795,0.00034002
21796,0.00034002
21797,0.00034002
21798,0.00034002
21799,0.00034002
21800,0.00034002
21801,0.00034002
21802,0.00034002
21803,0.00034002
21804,0.00034002
21805,0.00034002
21806,0.00034002
21807,0.00034002
21808,0.00034002
21809,0.00034002
21810,0.00034002
21811,0.00034002
21812,0.00034002
21813,0.00034002
21814,0.00034002
21815,0.00034002
21816,0.00034002
21817,0.00034002
21818,0.00034002
21819,0.00034002
21820,0.00034002
21821,0.00034002
21822,0.00034002
21823,0.00034002
21824,0.00034002
21825,0.00034002
21826,0.00034002
21827,0.00034002
21828,0.00034002
21829,0.00034002
21830,0.00034002
21831,0.00034002
21832,0.00034002
21833,0.00034002
21834,0.00034002
21835,0.00034002
21836,0.00034002
21837,0.00034002
21838,0.00034002
21839,0.00034002
21840,0.00034002
21841,0.00034002
21842,0.00034002
21843,0.00034002
21844,0.00034002
21845,0.00034002
21846,0.00034002
21847,0.00034002
21848,0.00034002
21849,0.00034002
21850,0.00034002
21851,0.00034002
21852,0.00034002
21853,0.00034002
21854,0.00034002
21855,0.00034002
21856,0.00034002
21857,0.00034002
21858,0.00034002
21859,0.00034002
21860,0.00034002
21861,0.00034002
21862,0.00034002
21863,0.00034002
21864,0.00034002
21865,0.00034002
21866,0.00034002
21867,0.00034002
21868,0.00034002
21869,0.00034002
21870,0.00034002
21871,0.00034002
21872,0.00034002
21873,0.00034002
21874,0.00034002
21875,0.00034002
21876,0.00034002
21877,0.00034002
21878,0.00034002
21879,0.00034002
21880,0.00034002
21881,0.00034002
21882,0.00034002
21883,0.00034002
21884,0.00034002
21885,0.00034002
21886,0.00034002
21887,0.00034002
21888,0.00034002
21889,0.00034002
21890,0.00034002
21891,0.00034002
21892,0.00034002
21893,0.00034002
21894,0.00034002
21895,0.00034002
21896,0.00034002
21897,0.00034002
21898,0.00034002
21899,0.00034002
21900,0.00034002
21901,0.00034002
21902,0.00034002
21903,0.00034002
21904,0.00034002
21905,0.00034002
21906,0.00034002
21907,0.00034002
21908,0.00034002
21909,0.00034002
21910,0.00034002
21911,0.00034002
21912,0.00034002
21913,0.00034002
21914,0.00034002
21915,0.00034002
21916,0.00034002
21917,0.00034002
21918,0.00034002
21919,0.00034002
21920,0.00034002
21921,0.00034002
21922,0.00034002
21923,0.00034002
21924,0.00034002
21925,0.00034002
21926,0.00034002
21927,0.00034002
21928,0.00034002
21929,0.00034002
21930,0.00034002
21931,0.00034002
21932,0.00034002
21933,0.00034002
21934,0.00034002
21935,0.00034002
21936,0.00034002
21937,0.00034002
21938,0.00034002
21939,0.00034002
21940,0.00034002
21941,0.00034002
21942,0.00034002
21943,0.00034002
21944,0.00034002
21945,0.00034002
21946,0.00034002
21947,0.00034002
21948,0.00034002
21949,0.00034002
21950,0.00034002
21951,0.00034002
21952,0.00034002
21953,0.00034002
21954,0.00034002
21955,0.00034002
21956,0.00034002
21957,0.00034002
21958,0.00034002
21959,0.00034002
21960,0.00034002
21961,0.00034002
21962,0.00034002
21963,0.00034002
21964,0.00034002
21965,0.00034002
21966,0.00034002
21967,0.00034002
21968,0.00034002
21969,0.00034002
21970,0.00034002
21971,0.00034002
21972,0.00034002
21973,0.00034002
21974,0.00034002
21975,0.00034002
21976,0.00034002
21977,0.00034002
21978,0.00034002
21979,0.00034002
21980,0.00034002
21981,0.00034002
21982,0.00034002
21983,0.00034002
21984,0.00034002
21985,0.00034002
21986,0.00034002
21987,0.00034002
21988,0.00034002
21989,0.00034002
21990,0.00034002
21991,0.00034002
21992,0.00034002
21993,0.00034002
21994,0.00034002
21995,0.00034002
21996,0.00034002
21997,0.00034002
21998,0.00034002
21999,0.00034002
22000,0.00034002
22001,0.00034002
22002,0.00034002
22003,0.00034002
22004,0.00034002
22005,0.00034002
22006,0.00034002
22007,0.00034002
22008,0.00034002
22009,0.00034002
22010,0.00034002
22011,0.00034002
22012,0.00034002
22013,0.00034002
22014,0.00034002
22015,0.00034002
22016,0.00034002
22017,0.00034002
22018,0.00034002
22019,0.00034002
22020,0.00034002
22021,0.00034002
22022,0.00034002
22023,0.00034002
22024,0.00034002
22025,0.00034002
22026,0.00034002
22027,0.00034002
22028,0.00034002
22029,0.00034002
22030,0.00034002
22031,0.00034002
22032,0.00034002
22033,0.00034002
22034,0.00034002
22035,0.00034002
22036,0.00034002
22037,0.00034002
22038,0.00034002
22039,0.00034002
22040,0.00034002
22041,0.00034002
22042,0.00034002
22043,0.00034002
22044,0.00034002
22045,0.00034002
22046,0.00034002
22047,0.00034002
22048,0.00034002
22049,0.00034002
22050,0.00034002
22051,0.00034002
22052,0.00034002
22053,0.00034002
22054,0.00034002
22055,0.00034002
22056,0.00034002
22057,0.00034002
22058,0.00034002
22059,0.00034002
22060,0.00034002
22061,0.00034002
22062,0.00034002
22063,0.00034002
22064,0.00034002
22065,0.00034002
22066,0.00034002
22067,0.00034002
22068,0.00034002
22069,0.00034002
22070,0.00034002
22071,0.00034002
22072,0.00034002
22073,0.00034002
22074,0.00034002
22075,0.00034002
22076,0.00034002
22077,0.00034002
22078,0.00034002
22079,0.00034002
22080,0.00034002
22081,0.00034002
22082,0.00034002
22083,0.00034002
22084,0.00034002
22085,0.00034002
22086,0.00034002
22087,0.00034002
22088,0.00034002
22089,0.00034002
22090,0.00034002
22091,0.00034002
22092,0.00034002
22093,0.00034002
22094,0.00034002
22095,0.00034002
22096,0.00034002
22097,0.00034002
22098,0.00034002
22099,0.00034002
22100,0.00034002
22101,0.00034002
22102,0.00034002
22103,0.00034002
22104,0.00034002
22105,0.00034002
22106,0.00034002
22107,0.00034002
22108,0.00034002
22109,0.00034002
22110,0.00034002
22111,0.00034002
22112,0.00034002
22113,0.00034002
22114,0.00034002
22115,0.00034002
22116,0.00034002
22117,0.00034002
22118,0.00034002
22119,0.00034002
22120,0.00034002
22121,0.00034002
22122,0.00034002
22123,0.00034002
22124,0.00034002
22125,0.00034002
22126,0.00034002
22127,0.00034002
22128,0.00034002
22129,0.00034002
22130,0.00034002
22131,0.00034002
22132,0.00034002
22133,0.00034002
22134,0.00034002
22135,0.00034002
22136,0.00034002
22137,0.00034002
22138,0.00034002
22139,0.00034002
22140,0.00034002
22141,0.00034002
22142,0.00034002
22143,0.00034002
22144,0.00034002
22145,0.00034002
22146,0.00034002
22147,0.00034002
22148,0.00034002
22149,0.00034002
22150,0.00034002
22151,0.00034002
22152,0.00034002
22153,0.00034002
22154,0.00034002
22155,0.00034002
22156,0.00034002
22157,0.00034002
22158,0.00034002
22159,0.00034002
22160,0.00034002
22161,0.00034002
22162,0.00034002
22163,0.00034002
22164,0.00034002
22165,0.00034002
22166,0.00034002
22167,0.00034002
22168,0.00034002
22169,0.00034002
22170,0.00034002
22171,0.00034002
22172,0.00034002
22173,0.00034002
22174,0.00034002
22175,0.00034002
22176,0.00034002
22177,0.00034002
22178,0.00034002
22187,0.00034002
22190,0.00034002
22191,0.00034002
22192,0.00034002
22193,0.00034002
22194,0.00034002
22195,0.00034002
22196,0.00034002
22197,0.00034002
22198,0.00034002
22199,0.00034002
22200,0.00034002
22201,0.00034002
22202,0.00034002
22203,0.00034002
22204,0.00034002
22205,0.00034002
22206,0.00034002
22207,0.00034002
22208,0.00034002
22209,0.00034002
22210,0.00034002
22211,0.00034002
22212,0.00034002
22213,0.00034002
22214,0.00034002
22215,0.00034002
22216,0.00034002
22217,0.00034002
22218,0.00034002
22232,0.00034002
22233,0.00034002
22234,0.00034002
22235,0.00034002
22236,0.00034002
22237,0.00034002
22238,0.00034002
22241,0.00034002
22242,0.00034002
22243,0.00034002
22244,0.00034002
22245,0.00034002
22246,0.00034002
22247,0.00034002
22339,0.00034002
22340,0.00034002
22341,0.00034002
22342,0.00034002
22343,0.00034002
22344,0.00034002
22345,0.00034002
22346,0.00034002
22347,0.00034002
22348,0.00034002
22349,0.00034002
22350,0.00034002
22351,0.00034002
22352,0.00034002
22353,0.00034002
22354,0.00034002
22355,0.00034002
22356,0.00034002
22357,0.00034002
22358,0.00034002
22359,0.00034002
22360,0.00034002
22361,0.00034002
22362,0.00034002
22363,0.00034002
22364,0.00034002
22365,0.00034002
22366,0.00034002
22367,0.00034002
22368,0.00034002
22369,0.00034002
22370,0.00034002
22371,0.00034002
22372,0.00034002
22373,0.00034002
22374,0.00034002
22386,0.00034002
22387,0.00034002
22388,0.00034002
22390,0.00034002
22391,0.00034002
22392,0.00034002
22393,0.00034002
22394,0.00034002
22395,0.00034002
22396,0.00034002
22397,0.00034002
22398,0.00034002
22400,0.00034002
22401,0.00034002
22403,0.00034002
22404,0.00034002
22405,0.00034002
22406,0.00034002
22407,0.00034002
22408,0.00034002
22409,0.00034002
22410,0.00034002
22411,0.00034002
22412,0.00034002
22414,0.00034002
22420,0.00034002
22421,0.00034002
22422,0.00034002
22423,0.00034002
22424,0.00034002
22425,0.00034002
22426,0.00034002
22427,0.00034002
22433,0.00034002
22434,0.00034002
22435,0.00034002
22436,0.00034002
22448,0.00034002
22449,0.00034002
22450,0.00034002
22451,0.00034002
22452,0.00034002
22509,0.00034002
22510,0.00034002
22511,0.00034002
22516,0.00034002
22517,0.00034002
22518,0.00034002
22519,0.00034002
22520,0.00034002
22521,0.00034002
22591,0.00034002
22592,0.00034002
22593,0.00034002
22594,0.00034002
22618,0.00034002
22619,0.00034002
22638,0.00034002
22639,0.00034002
22642,0.00034002
22643,0.00034002
22644,0.00034002
22645,0.00034002
22646,0.00034002
22725,0.00034002
22775,0.00034002
22776,0.00034002
22777,0.00034002
22778,0.00034002
22779,0.00034002
22780,0.00034002
22781,0.00034002
22782,0.00034002
22783,0.00034002
22784,0.00034002
23027,0.00034002
23028,0.00034002
23029,0.00034002
23030,0.00034002
23031,0.00034002
23032,0.00034002
23033,0.00034002
23034,0.00034002
23035,0.00034002
23036,0.00034002
23037,0.00034002
23038,0.00034002
23039,0.00034002
23040,0.00034002
23041,0.00034002
23042,0.00034002
23043,0.00034002
23044,0.00034002
23045,0.00034002
23046,0.00034002
23047,0.00034002
23048,0.00034002
23050,0.00034002
23051,0.00034002
23052,0.00034002
23053,0.00034002
23054,0.00034002
23055,0.00034002
23056,0.00034002
23057,0.00034002
23058,0.00034002
23059,0.00034002
23060,0.00034002
23061,0.00034002
23062,0.00034002
23063,0.00034002
23064,0.00034002
23065,0.00034002
23066,0.00034002
23185,0.00034002
23186,0.00034002
23249,0.00034002
23250,0.00034002
23251,0.00034002
23399,0.00034002
23400,0.00034002
23401,0.00034002
23402,0.00034002
23403,0.00034002
23404,0.00034002
23405,0.00034002
23406,0.00034002
23407,0.00034002
23408,0.00034002
23409,0.00034002
23410,0.00034002
23411,0.00034002
23412,0.00034002
23413,0.00034002
23414,0.00034002
23415,0.00034002
23416,0.00034002
23417,0.00034002
23418,0.00034002
23419,0.00034002
23420,0.00034002
23421,0.00034002
23422,0.00034002
23423,0.00034002
23424,0.00034002
23425,0.00034002
23426,0.00034002
23427,0.00034002
23428,0.00034002
23429,0.00034002
23430,0.00034002
23431,0.00034002
23432,0.00034002
